Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
33,17309381.74711725,10082703.98487757,10082703.98487757,0.0,3344380.7830730146,3344380.7830730146,0.0,2196518306.8265786,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
34,15901592.630480414,10067375.572955152,10067375.572955152,0.0,1951920.0783585953,1951920.0783585953,0.0,2194566386.74822,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
35,17468848.040697344,10058429.27259601,10058429.27259601,0.0,3528121.7889346676,3528121.7889346676,0.0,2191038264.9592853,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
36,17332339.305045225,10042258.714396724,10042258.714396724,0.0,3407783.6114818333,3407783.6114818333,0.0,2187630481.3478036,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
37,16339519.914604371,10026639.706177434,10026639.706177434,0.0,2430583.2292602705,2430583.2292602705,0.0,2185199898.118543,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
38,16470037.452619247,10015499.533043323,10015499.533043323,0.0,2572240.940409257,2572240.940409257,0.0,2182627657.178134,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
39,16839645.8730504,10003710.09539978,10003710.09539978,0.0,2953638.798483952,2953638.798483952,0.0,2179674018.37965,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
40,16286937.885184407,9990172.584240062,9990172.584240062,0.0,2414468.321777678,2414468.321777678,0.0,2177259550.0578723,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
41,17252024.456154406,9979106.271098582,9979106.271098582,0.0,3390621.205889157,3390621.205889157,0.0,2173868928.851983,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
42,16342247.300201273,9963565.923904922,9963565.923904922,0.0,2496384.3971296838,2496384.3971296838,0.0,2171372544.4548535,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
43,16583854.954592554,9952124.162084745,9952124.162084745,0.0,2749433.8133411417,2749433.8133411417,0.0,2168623110.6415124,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
44,16415823.990696952,9939522.590440266,9939522.590440266,0.0,2594004.421090019,2594004.421090019,0.0,2166029106.2204223,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
45,17884123.685532607,9927633.403510269,9927633.403510269,0.0,4074193.3028556714,4074193.3028556714,0.0,2161954912.917567,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
46,17646622.933062926,9908960.017538847,9908960.017538847,0.0,3855365.9363574116,3855365.9363574116,0.0,2158099546.9812093,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
47,15974536.958716298,9891289.590330543,9891289.590330543,0.0,2200950.3892190875,2200950.3892190875,0.0,2155898596.59199,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
48,16378184.439152077,9881201.90104662,9881201.90104662,0.0,2614685.558938789,2614685.558938789,0.0,2153283911.0330515,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
49,17941268.595968314,9869217.925568152,9869217.925568152,0.0,4189753.6912334943,4189753.6912334943,0.0,2149094157.341818,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
50,16174709.55792502,9850014.887816666,9850014.887816666,0.0,2442397.6909416867,2442397.6909416867,0.0,2146651759.6508763,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
51,17050439.28875224,9838820.565066516,9838820.565066516,0.0,3329321.744519056,3329321.744519056,0.0,2143322437.906357,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
52,16602591.266180506,9823561.17373747,9823561.17373747,0.0,2896733.113276369,2896733.113276369,0.0,2140425704.7930808,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
53,16351791.784629779,9810284.48030162,9810284.48030162,0.0,2659210.3251614915,2659210.3251614915,0.0,2137766494.4679193,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
54,16707010.851700641,9798096.432977963,9798096.432977963,0.0,3026617.439556011,3026617.439556011,0.0,2134739877.0283632,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
55,16793682.123937707,9784224.436379999,9784224.436379999,0.0,3127160.7083910415,3127160.7083910415,0.0,2131612716.3199723,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
56,15762255.070145877,9769891.616466539,9769891.616466539,0.0,2110066.474512671,2110066.474512671,0.0,2129502649.8454595,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
57,16616182.94192654,9760220.478458356,9760220.478458356,0.0,2973665.4843015177,2973665.4843015177,0.0,2126528984.3611581,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
58,16218085.532445723,9746591.178321974,9746591.178321974,0.0,2589197.374957082,2589197.374957082,0.0,2123939786.986201,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
59,16367059.180074956,9734724.023686755,9734724.023686755,0.0,2750038.177221534,2750038.177221534,0.0,2121189748.8089795,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
60,18603041.1777403,9722119.682041157,9722119.682041157,0.0,4998624.516532474,4998624.516532474,0.0,2116191124.292447,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
61,18631996.212424003,9699209.319673715,9699209.319673715,0.0,5050489.91358362,5050489.91358362,0.0,2111140634.3788633,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
62,18797537.905315176,9676061.240903124,9676061.240903124,0.0,5239179.685245384,5239179.685245384,0.0,2105901454.693618,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
63,18524252.186763145,9652048.334012415,9652048.334012415,0.0,4989906.873584063,4989906.873584063,0.0,2100911547.820034,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
64,17479445.847007003,9629177.92750849,9629177.92750849,0.0,3967970.9403318455,3967970.9403318455,0.0,2096943576.879702,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
65,18693711.475558203,9610991.394031968,9610991.394031968,0.0,5200423.102359568,5200423.102359568,0.0,2091743153.7773426,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
66,20332840.29860883,9587156.121479487,9587156.121479487,0.0,6863387.197962674,6863387.197962674,0.0,2084879766.5793798,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
67,17507168.858075496,9555698.930155491,9555698.930155491,0.0,4069172.9487533374,4069172.9487533374,0.0,2080810593.6306264,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
68,17025814.73912536,9537048.55414037,9537048.55414037,0.0,3606469.2058183225,3606469.2058183225,0.0,2077204124.4248083,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
69,19811058.714554027,9520518.903613705,9520518.903613705,0.0,6408242.831773655,6408242.831773655,0.0,2070795881.5930345,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
70,17577349.98373442,9491147.790634742,9491147.790634742,0.0,4203905.213933012,4203905.213933012,0.0,2066591976.3791015,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
71,17672607.20385921,9471879.891737549,9471879.891737549,0.0,4318430.332954994,4318430.332954994,0.0,2062273546.0461464,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
72,18301217.63621952,9452087.086044837,9452087.086044837,0.0,4966833.571008016,4966833.571008016,0.0,2057306712.4751384,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
73,17189507.95162779,9429322.432177719,9429322.432177719,0.0,3877888.540283405,3877888.540283405,0.0,2053428823.934855,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
74,18396769.284379397,9411548.776368085,9411548.776368085,0.0,5102923.528844644,5102923.528844644,0.0,2048325900.4060104,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
75,18764225.75065784,9388160.376860881,9388160.376860881,0.0,5493768.394630293,5493768.394630293,0.0,2042832132.0113802,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
76,17435950.23503523,9362980.60505216,9362980.60505216,0.0,4190672.6508164024,4190672.6508164024,0.0,2038641459.3605638,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
77,18238915.290773194,9343773.355402583,9343773.355402583,0.0,5012844.956203944,5012844.956203944,0.0,2033628614.4043598,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
78,17477536.051249005,9320797.816019982,9320797.816019982,0.0,4274441.256062356,4274441.256062356,0.0,2029354173.1482973,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
79,17227847.270990245,9301206.626929697,9301206.626929697,0.0,4044343.6648938814,4044343.6648938814,0.0,2025309829.4834034,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
80,18646150.127959907,9282670.051798932,9282670.051798932,0.0,5481183.096994308,5481183.096994308,0.0,2019828646.3864093,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
81,17789858.223270077,9257547.962604376,9257547.962604376,0.0,4650013.281499035,4650013.281499035,0.0,2015178633.1049101,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
82,17778600.063741542,9236235.401730837,9236235.401730837,0.0,4660067.682844038,4660067.682844038,0.0,2010518565.4220662,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
83,17128851.68734632,9214876.75818447,9214876.75818447,0.0,4031677.9499951834,4031677.9499951834,0.0,2006486887.472071,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
84,17110939.18419814,9196398.234246992,9196398.234246992,0.0,4032243.9707844825,4032243.9707844825,0.0,2002454643.5012865,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
85,18165646.456416767,9177917.116047563,9177917.116047563,0.0,5105432.361202537,5105432.361202537,0.0,1997349211.140084,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
86,17997010.80430975,9154517.217725385,9154517.217725385,0.0,4960196.6074177,4960196.6074177,0.0,1992389014.5326662,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
87,16431356.666619137,9131782.98327472,9131782.98327472,0.0,3417276.7041777493,3417276.7041777493,0.0,1988971737.8284886,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
88,16950794.08979609,9116120.46504724,9116120.46504724,0.0,3952376.6455821814,3952376.6455821814,0.0,1985019361.1829064,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
89,18044579.72326122,9098005.405421654,9098005.405421654,0.0,5064277.338672898,5064277.338672898,0.0,1979955083.8442335,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
90,18781706.71111665,9074794.13428607,9074794.13428607,0.0,5824615.597663912,5824615.597663912,0.0,1974130468.2465696,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
91,15757945.262144703,9048097.979463445,9048097.979463445,0.0,2827550.3035145914,2827550.3035145914,0.0,1971302917.943055,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
92,16768746.112548985,9035138.373905668,9035138.373905668,0.0,3851310.7594766496,3851310.7594766496,0.0,1967451607.1835783,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
93,17197916.299665637,9017486.532924734,9017486.532924734,0.0,4298132.787574236,4298132.787574236,0.0,1963153474.396004,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
94,17327576.448214866,8997786.75764835,8997786.75764835,0.0,4447492.711399849,4447492.711399849,0.0,1958705981.6846042,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
95,17551970.36130527,8977402.416054435,8977402.416054435,0.0,4692270.966084168,4692270.966084168,0.0,1954013710.71852,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
96,17347755.13154874,8955896.17412655,8955896.17412655,0.0,4509561.978255522,4509561.978255522,0.0,1949504148.7402644,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
97,17570380.399778947,8935227.348392878,8935227.348392878,0.0,4752856.0722194025,4752856.0722194025,0.0,1944751292.668045,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
98,16487292.003089461,8913443.42472854,8913443.42472854,0.0,3691551.599194254,3691551.599194254,0.0,1941059741.0688508,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
99,18981485.122327346,8896523.813232232,8896523.813232232,0.0,6202664.3299284475,6202664.3299284475,0.0,1934857076.7389224,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
100,16109106.84331396,8868094.935053395,8868094.935053395,0.0,3358714.9290938983,3358714.9290938983,0.0,1931498361.8098285,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
101,16641574.200760335,8852700.824961714,8852700.824961714,0.0,3906576.3966319533,3906576.3966319533,0.0,1927591785.4131966,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
102,17546462.510328125,8834795.683143817,8834795.683143817,0.0,4829369.848017641,4829369.848017641,0.0,1922762415.5651789,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
103,17061333.50909953,8812661.071340403,8812661.071340403,0.0,4366375.458592459,4366375.458592459,0.0,1918396040.1065865,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
104,17451545.79554609,8792648.517155187,8792648.517155187,0.0,4776600.299224234,4776600.299224234,0.0,1913619439.807362,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
105,17698199.818439245,8770755.765783742,8770755.765783742,0.0,5045147.073488836,5045147.073488836,0.0,1908574292.7338734,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
106,16089557.497801524,8747632.175030254,8747632.175030254,0.0,3459628.343604603,3459628.343604603,0.0,1905114664.3902688,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
107,18338197.07640841,8731775.545122065,8731775.545122065,0.0,5724124.552119677,5724124.552119677,0.0,1899390539.838149,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
108,17374657.817517646,8705539.974258183,8705539.974258183,0.0,4786820.864092796,4786820.864092796,0.0,1894603718.9740562,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
109,15450546.682600565,8683600.37863109,8683600.37863109,0.0,2884649.3248028075,2884649.3248028075,0.0,1891719069.6492534,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
110,16570524.605533125,8670379.069225745,8670379.069225745,0.0,4017848.5571407126,4017848.5571407126,0.0,1887701221.0921128,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
111,16810079.560379937,8651963.930005517,8651963.930005517,0.0,4275818.651207753,4275818.651207753,0.0,1883425402.440905,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
112,15812832.69956067,8632366.427854149,8632366.427854149,0.0,3298169.2925398545,3298169.2925398545,0.0,1880127233.148365,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
113,17121257.084921785,8617249.818596672,8617249.818596672,0.0,4621710.287158445,4621710.287158445,0.0,1875505522.8612068,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
114,16628066.83595046,8596066.97978053,8596066.97978053,0.0,4149702.8770032628,4149702.8770032628,0.0,1871355819.9842033,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
115,17283391.61299823,8577047.508260932,8577047.508260932,0.0,4824047.12557063,4824047.12557063,0.0,1866531772.8586328,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
116,16755224.910121132,8554937.292268734,8554937.292268734,0.0,4317990.63868573,4317990.63868573,0.0,1862213782.219947,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
117,17568540.429247115,8535146.501841424,8535146.501841424,0.0,5151096.948239024,5151096.948239024,0.0,1857062685.271708,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
118,16729133.384586316,8511537.307495328,8511537.307495328,0.0,4335299.097924321,4335299.097924321,0.0,1852727386.1737838,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
119,15965148.695956219,8491667.186629843,8491667.186629843,0.0,3591184.530159709,3591184.530159709,0.0,1849136201.643624,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
120,16155387.722354367,8475207.59086661,8475207.59086661,0.0,3797883.15232109,3797883.15232109,0.0,1845338318.491303,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
121,18812767.47807827,8457800.626418471,8457800.626418471,0.0,6472669.87249313,6472669.87249313,0.0,1838865648.6188097,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
122,20443477.442588143,8428134.222836211,8428134.222836211,0.0,8133046.240585265,8133046.240585265,0.0,1830732602.3782246,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
123,20278369.2008958,8390857.760900196,8390857.760900196,0.0,8005214.4608289385,8005214.4608289385,0.0,1822727387.9173956,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
124,18896384.376132045,8354167.194621396,8354167.194621396,0.0,6659920.202343983,6659920.202343983,0.0,1816067467.7150517,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
125,18956246.56387232,8323642.560360653,8323642.560360653,0.0,6750307.024344998,6750307.024344998,0.0,1809317160.6907067,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
126,19113321.3743414,8292703.653165739,8292703.653165739,0.0,6938320.7420089925,6938320.7420089925,0.0,1802378839.9486976,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
127,19784070.64614142,8260903.016431531,8260903.016431531,0.0,7640870.650543223,7640870.650543223,0.0,1794737969.2981544,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
128,19913733.832210246,8225882.359283208,8225882.359283208,0.0,7805554.493760371,7805554.493760371,0.0,1786932414.804394,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
129,18541886.157590985,8190106.901186806,8190106.901186806,0.0,6469482.277237513,6469482.277237513,0.0,1780462932.5271566,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
130,20512233.115184814,8160455.107416134,8160455.107416134,0.0,8469481.028602012,8469481.028602012,0.0,1771993451.4985545,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
131,20679709.88109161,8121636.652701708,8121636.652701708,0.0,8675776.249223236,8675776.249223236,0.0,1763317675.2493312,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
132,20218175.209610432,8081872.678226101,8081872.678226101,0.0,8254005.552217663,8254005.552217663,0.0,1755063669.6971135,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
133,19913098.71187658,8044041.819445103,8044041.819445103,0.0,7986759.913264808,7986759.913264808,0.0,1747076909.7838488,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
134,16934276.306892484,8007435.836509307,8007435.836509307,0.0,5044543.491216511,5044543.491216511,0.0,1742032366.2926323,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
135,21414307.81785363,7984315.012174565,7984315.012174565,0.0,9250913.085766451,9250913.085766451,0.0,1732781453.2068658,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,296782.7407459449,
136,18162601.547513433,7941914.993864802,7941914.993864802,0.0,6635172.315227912,6635172.315227912,0.0,1726146280.891638,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
137,19664027.69969476,7911503.787420007,7911503.787420007,0.0,7870226.933108085,7870226.933108085,0.0,1718276053.95853,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
138,17710833.704593547,7875431.913976596,7875431.913976596,0.0,5953104.811450285,5953104.811450285,0.0,1712322949.1470797,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
139,19104780.968006816,7848146.850257449,7848146.850257449,0.0,7374337.1385827,7374337.1385827,0.0,1704948612.008497,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
140,18354916.64492157,7814347.805038945,7814347.805038945,0.0,6658271.86071596,6658271.86071596,0.0,1698290340.147781,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
141,19288240.545121007,7783830.725677329,7783830.725677329,0.0,7622112.84027701,7622112.84027701,0.0,1690668227.3075042,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
142,19604162.66820486,7748896.041826061,7748896.041826061,0.0,7972969.64721213,7972969.64721213,0.0,1682695257.660292,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
143,17586771.147862576,7712353.264276338,7712353.264276338,0.0,5992120.904419572,5992120.904419572,0.0,1676703136.7558722,3882296.979166667,3882296.979166667,0.0,0,0,0,573385400.0,0,
