Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
39,17393714.45650181,2250748.120755435,2250748.120755435,0.0,9427277.190885711,9427277.190885711,0.0,1070931820.771723,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,60223718.75829996,
40,16436046.695650809,2231107.9599410896,2231107.9599410896,0.0,9440389.934048556,9440389.934048556,0.0,1061491430.8376744,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,61255289.69537779,
41,16631658.527028108,2211440.4809118216,2211440.4809118216,0.0,9451615.728542682,9451615.728542682,0.0,1052039815.1091318,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,62490914.14836806,
42,16907640.346707966,2191749.614810691,2191749.614810691,0.0,9460155.319883415,9460155.319883415,0.0,1042579659.7892483,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,64013671.6957986,
43,16343804.726862764,2172040.9578942675,2172040.9578942675,0.0,9473882.359035837,9473882.359035837,0.0,1033105777.4302125,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,64978575.241147935,
44,16874038.846835554,2152303.7029796094,2152303.7029796094,0.0,9483494.121111326,9483494.121111326,0.0,1023622283.3091011,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,66483838.399309225,
45,16830217.75875362,2132546.4235606273,2132546.4235606273,0.0,9492604.366030116,9492604.366030116,0.0,1014129678.9430711,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,67955927.50388877,
46,16372324.970077114,2112770.1644647317,2112770.1644647317,0.0,9508033.087803435,9508033.087803435,0.0,1004621645.8552676,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,68974471.35711439,
47,16582038.590198828,2092961.7621984743,2092961.7621984743,0.0,9519232.706312573,9519232.706312573,0.0,995102413.1489551,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,70211337.61421885,
48,17090012.489836372,2073130.0273936565,2073130.0273936565,0.0,9525714.346736267,9525714.346736267,0.0,985576698.8022188,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,71969527.86534198,
49,16949459.379430123,2053284.7891712892,2053284.7891712892,0.0,9533146.29141682,9533146.29141682,0.0,976043552.510802,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,73599578.29960066,
50,15928246.854088403,2033424.0677308375,2033424.0677308375,0.0,9550351.80579789,9550351.80579789,0.0,966493200.7050041,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,74211071.415577,
51,17965664.245086357,2013527.5014687586,2013527.5014687586,0.0,9548490.553325621,9548490.553325621,0.0,956944710.1516786,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,76881739.74128564,
52,17365759.990240574,1993634.812815997,1993634.812815997,0.0,9551964.203893594,9551964.203893594,0.0,947392745.9477849,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,78968922.85023329,
53,17473949.976277005,1973734.8873912184,1973734.8873912184,0.0,9555951.323378755,9555951.323378755,0.0,937836794.6244061,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,81180208.75115699,
54,17377216.095084753,1953826.6554675128,1953826.6554675128,0.0,9559074.966054346,9559074.966054346,0.0,928277719.6583519,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,83311545.36013655,
55,16171007.6678659,1933911.9159548997,1933911.9159548997,0.0,9573353.173565257,9573353.173565257,0.0,918704366.4847865,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,84242310.07389897,
56,16577138.699749019,1913967.4301766385,1913967.4301766385,0.0,9583537.75008602,9583537.75008602,0.0,909120828.7347006,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,85588965.728802,
57,16651303.927024392,1894001.7265306262,1894001.7265306262,0.0,9593197.442707017,9593197.442707017,0.0,899527631.2919936,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,87020092.62200542,
58,17029882.102219135,1874015.8985249866,1874015.8985249866,0.0,9599158.13068892,9599158.13068892,0.0,889928473.1613046,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,88843822.83042732,
59,17847712.360663336,1854017.6524193846,1854017.6524193846,0.0,9598894.725056581,9598894.725056581,0.0,880329578.4362481,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,91505644.94903135,
60,17810685.67423208,1834019.9550755168,1834019.9550755168,0.0,9597223.774239328,9597223.774239328,0.0,870732354.6620088,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,94152109.02936526,
61,18618155.26113091,1814025.738879185,1814025.738879185,0.0,9587737.295715436,9587737.295715436,0.0,861144617.3662933,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,97635523.39131822,
62,17794155.50215479,1794051.2861797777,1794051.2861797777,0.0,9590396.178012602,9590396.178012602,0.0,851554221.1882807,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,100312253.5646973,
63,19917682.011084948,1774071.2941422514,1774071.2941422514,0.0,9568255.36540971,9568255.36540971,0.0,841985965.822871,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,105154631.05164695,
64,17477651.042530008,1754137.4287976478,1754137.4287976478,0.0,9568598.678664405,9568598.678664405,0.0,832417367.1442065,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,107576568.12213157,
65,18232509.74698504,1734202.8482170969,1734202.8482170969,0.0,9565706.297991045,9565706.297991045,0.0,822851660.8462155,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,110776190.85832512,
66,17306591.478274316,1714274.2934296157,1714274.2934296157,0.0,9568492.666780997,9568492.666780997,0.0,813283168.1794345,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,113067037.5118055,
67,18251614.33001798,1694339.9337071553,1694339.9337071553,0.0,9560893.251019597,9560893.251019597,0.0,803722274.928415,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,116330440.79251342,
68,17323031.938799113,1674421.4061008645,1674421.4061008645,0.0,9562472.544426426,9562472.544426426,0.0,794159802.3839885,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,118683600.9162019,
69,17486372.39423158,1654499.588299976,1654499.588299976,0.0,9561843.48947748,9561843.48947748,0.0,784597958.894511,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,121220652.36807267,
70,19095833.965078212,1634579.0810302312,1634579.0810302312,0.0,9549551.12808226,9549551.12808226,0.0,775048407.7664287,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,125399378.25945507,
71,17468597.60146165,1614684.1828467264,1614684.1828467264,0.0,9548476.714046175,9548476.714046175,0.0,765499931.0523826,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,127971837.09944049,
72,17285757.38932488,1594791.523025797,1594791.523025797,0.0,9550330.952431172,9550330.952431172,0.0,755949600.0999514,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,130379494.14872503,
73,16511440.547364185,1574895.000208232,1574895.000208232,0.0,9560800.148399483,9560800.148399483,0.0,746388799.9515519,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,132022261.68289815,
74,19658730.288968164,1554976.666565733,1554976.666565733,0.0,9543914.824639393,9543914.824639393,0.0,736844885.1269125,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,136849122.61607784,
75,17523439.07002438,1535093.5106810676,1535093.5106810676,0.0,9542896.306616187,9542896.306616187,0.0,727301988.8202963,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,139561594.00422162,
76,17565110.580093924,1515212.4767089505,1515212.4767089505,0.0,9539683.744609429,9539683.744609429,0.0,717762305.0756868,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,142338830.49841383,
77,17155862.997477897,1495338.1355743476,1495338.1355743476,0.0,9542565.748634543,9542565.748634543,0.0,708219739.3270522,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,144723811.7470995,
78,16948590.44677049,1475457.7902646922,1475457.7902646922,0.0,9544886.307268878,9544886.307268878,0.0,698674853.0197834,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,146919080.23175305,
79,17989985.58848715,1455572.610457882,1455572.610457882,0.0,9537274.226869997,9537274.226869997,0.0,689137578.7929134,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,150183241.118329,
80,16860164.580076177,1435703.289151903,1435703.289151903,0.0,9542579.405608092,9542579.405608092,0.0,679594999.3873054,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,152332145.13906184,
81,17361803.2199014,1415822.9153902195,1415822.9153902195,0.0,9540587.90952377,9540587.90952377,0.0,670054411.4777817,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,155004559.6694659,
82,16569120.372112745,1395946.6905787117,1395946.6905787117,0.0,9547194.965292767,9547194.965292767,0.0,660507216.5124888,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,156897560.52112383,
83,16893122.54420217,1376056.7010676851,1376056.7010676851,0.0,9549251.797775663,9549251.797775663,0.0,650957964.7147132,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,159132396.70189932,
84,18244453.27525101,1356162.4264889858,1356162.4264889858,0.0,9542705.659324236,9542705.659324236,0.0,641415259.0553889,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,162745004.02675375,
85,18253449.01025365,1336281.789698727,1336281.789698727,0.0,9534538.6829837,9534538.6829837,0.0,631880720.3724052,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,166394654.69974163,
86,17897790.474482466,1316418.1674425108,1316418.1674425108,0.0,9528938.13625054,9528938.13625054,0.0,622351782.2361547,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,169714111.0059477,
87,16096446.243105209,1296566.212991989,1296566.212991989,0.0,9537775.011900732,9537775.011900732,0.0,612814007.2242539,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,171243238.15957686,
88,17235481.304498028,1276695.8483838623,1276695.8483838623,0.0,9537803.835314386,9537803.835314386,0.0,603276203.3889395,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,173931241.91579327,
89,17775863.689344835,1256825.4237269573,1256825.4237269573,0.0,9536930.249987358,9536930.249987358,0.0,593739273.1389521,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,177180372.06684044,
90,17827296.62170384,1236956.8190394836,1236956.8190394836,0.0,9529259.176225498,9529259.176225498,0.0,584210013.9627266,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,180508474.82869595,
91,17961675.655300714,1217104.1957556803,1217104.1957556803,0.0,9527312.393816072,9527312.393816072,0.0,574682701.5689105,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,183992756.02984154,
92,16964808.968556542,1197255.6282685634,1197255.6282685634,0.0,9530816.71051975,9530816.71051975,0.0,565151884.8583907,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,186496514.79502642,
93,17785090.50687536,1177399.7601216473,1177399.7601216473,0.0,9526852.005391773,9526852.005391773,0.0,555625032.852999,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,189844375.67180502,
94,17460903.465067644,1157552.1517770812,1157552.1517770812,0.0,9526677.516654866,9526677.516654866,0.0,546098355.3363441,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,192888071.60385737,
95,16895563.60443439,1137704.9069507169,1137704.9069507169,0.0,9525926.846802048,9525926.846802048,0.0,536572428.4895421,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,195387025.58995566,
96,18229580.941540435,1117859.2260198793,1117859.2260198793,0.0,9516517.335899537,9516517.335899537,0.0,527055911.15364254,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,199249252.10499334,
97,17827958.093471162,1098033.1482367553,1098033.1482367553,0.0,9512939.046263456,9512939.046263456,0.0,517542972.1073791,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,202733260.13938096,
98,15961499.37726715,1078214.5252237064,1078214.5252237064,0.0,9525132.25039724,9525132.25039724,0.0,508017839.8569819,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,204358434.87644383,
99,16526555.061055977,1058370.4997020455,1058370.4997020455,0.0,9534370.493889425,9534370.493889425,0.0,498483469.3630924,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,206559271.07932502,
100,16960002.29180141,1038507.2278397758,1038507.2278397758,0.0,9541019.50974786,9541019.50974786,0.0,488942449.85334456,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,209206768.76895547,
101,17597302.688217185,1018630.1038611345,1018630.1038611345,0.0,9536866.831746375,9536866.831746375,0.0,479405583.0215982,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,212515596.65698183,
102,16720884.648755217,998761.6312949962,998761.6312949962,0.0,9540144.657567125,9540144.657567125,0.0,469865438.3640311,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,214964597.1522916,
103,16989037.61305435,978886.3299250647,978886.3299250647,0.0,9545155.983316205,9545155.983316205,0.0,460320282.3807149,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,217696614.5875213,
104,15697765.69368887,959000.588293156,959000.588293156,0.0,9558379.675056774,9558379.675056774,0.0,450761902.7056581,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,219144022.1532769,
105,17437049.344199598,939087.2973034544,939087.2973034544,0.0,9558183.62299747,9558183.62299747,0.0,441203719.08266056,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,222350822.7125922,
106,15794206.947998747,919174.4147555428,919174.4147555428,0.0,9566099.491585169,9566099.491585169,0.0,431637619.5910754,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,223926777.8896669,
107,16109953.86862839,899245.0408147405,899245.0408147405,0.0,9577104.30565614,9577104.30565614,0.0,422060515.2854192,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,225827404.54724106,
108,18059812.61710605,879292.7401779568,879292.7401779568,0.0,9566227.587144747,9566227.587144747,0.0,412494287.6982745,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,229708718.97244108,
109,16396133.535569418,859363.0993714052,859363.0993714052,0.0,9573933.013487224,9573933.013487224,0.0,402920354.6847873,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,231938578.53056854,
110,17046989.945416648,839417.4055933068,839417.4055933068,0.0,9572279.540432274,9572279.540432274,0.0,393348075.14435506,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,234840893.66537628,
111,16916630.17000501,819475.1565507397,819475.1565507397,0.0,9571340.027970517,9571340.027970517,0.0,383776735.1163845,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,237633730.78627667,
112,16290753.550998809,799534.864825801,799534.864825801,0.0,9573449.668569647,9573449.668569647,0.0,374203285.4478148,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,239818521.93929666,
113,15305689.863196135,779590.1780162809,779590.1780162809,0.0,9586215.59669786,9586215.59669786,0.0,364617069.851117,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,241025428.1631953,
114,16672196.824418753,759618.8955231605,759618.8955231605,0.0,9585409.35647166,9585409.35647166,0.0,355031660.49464536,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,243619618.8710359,
115,17261535.9510434,739649.2926971779,739649.2926971779,0.0,9579713.658042433,9579713.658042433,0.0,345451946.8366029,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,246828814.00675634,
116,16781489.967000447,719691.5559095894,719691.5559095894,0.0,9578112.586092897,9578112.586092897,0.0,335873834.25051,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,249579521.96717095,
117,16555933.845199239,699737.1546885625,699737.1546885625,0.0,9578163.222053383,9578163.222053383,0.0,326295671.0284567,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,252124577.5710449,
118,17386258.812157523,679782.6479759514,679782.6479759514,0.0,9574150.237374116,9574150.237374116,0.0,316721520.7910826,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,255523925.63326904,
119,16261278.622341521,659836.5016480888,659836.5016480888,0.0,9575158.33482361,9575158.33482361,0.0,307146362.456259,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,257817231.55455557,
120,16183057.986546958,639888.2551172063,639888.2551172063,0.0,9581678.466740802,9581678.466740802,0.0,297564683.98951817,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,260045744.95466125,
121,18682754.74173673,619926.4249781629,619926.4249781629,0.0,9565071.295888357,9565071.295888357,0.0,287999612.69362974,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,264810524.11094815,
122,20598102.2155919,599999.1931117286,599999.1931117286,0.0,9536852.203088678,9536852.203088678,0.0,278462760.490541,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,271538797.0657563,
123,22958526.053464416,580130.7510219604,580130.7510219604,0.0,9485903.654046856,9485903.654046856,0.0,268976856.8364942,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,280698310.8495686,
124,19741705.60788228,560368.4517426962,560368.4517426962,0.0,9458955.2734742,9458955.2734742,0.0,259517901.56302,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,286687714.8676506,
125,19975664.750005536,540662.2949229584,540662.2949229584,0.0,9435304.318125134,9435304.318125134,0.0,250082597.24489474,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,292954435.1400248,
126,17511574.20278336,521005.410926864,521005.410926864,0.0,9429661.410037035,9429661.410037035,0.0,240652935.8348577,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,296782364.6572609,
127,18402746.75565111,501360.2829892869,501360.2829892869,0.0,9412429.650997324,9412429.650997324,0.0,231240506.1838603,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,301538343.6143421,
128,19220489.220500916,481751.05454970896,481751.05454970896,0.0,9389310.922487564,9389310.922487564,0.0,221851195.2613728,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,307154792.9932225,
129,18484213.05802514,462189.99012786,462189.99012786,0.0,9377445.664387167,9377445.664387167,0.0,212473749.59698558,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,312066392.53214926,
130,17827772.42900085,442653.64499371994,442653.64499371994,0.0,9360184.169436961,9360184.169436961,0.0,203113565.42754865,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,316358349.2821361,
131,18008135.205909755,423153.261307393,423153.261307393,0.0,9349130.781465694,9349130.781465694,0.0,193764434.64608288,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,320861222.5806894,
132,20762548.36143511,403675.9055126727,403675.9055126727,0.0,9310727.8404877,9310727.8404877,0.0,184453706.80559516,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,328176389.33154076,
133,18476181.397475377,384278.5558449899,384278.5558449899,0.0,9291939.106923454,9291939.106923454,0.0,175161767.69867182,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,333243375.2016644,
134,21153650.510667454,364920.349372233,364920.349372233,0.0,9256494.504321862,9256494.504321862,0.0,165905273.19435,3732977.864583333,3732977.864583333,0.0,0,0,0,1433463500.0,341042632.99405444,
